,ticker,text,neg,neu,pos,compound
206,FB,RT  veryluckypugs       Fb Finding Buddy     Buddy has now been missing for   months  Dogs don t disappear and someone must know something  ,0.186,0.814,0.0,-0.4767
207,FB, PinkLai fb doe,0.0,1.0,0.0,0.0
208,FB, Rafka FB             ,0.0,1.0,0.0,0.0
209,FB, lorshaad FB my nicca,0.0,1.0,0.0,0.0
210,FB,RT  Mogemmbo                                   FOLLOWER                                                                       Turn on my No ,0.268,0.732,0.0,-0.296
211,FB, KAKA Fb g,0.0,1.0,0.0,0.0
212,FB,RT  dniabdriya  hii   nak mintak tolong rt for my dad business    kesian tengok dia live facebook view berapa ja   tu pun takdak orang lock ,0.0,1.0,0.0,0.0
213,FB,RT  simondolan   Facebook is planning a push to encourage users to take a vaccine  The move is part of a bid to win favour with Joe Bidens ,0.0,0.677,0.323,0.875
214,FB,RT  LeninCamposC  Los invito a ver el pronunciamiento de la Lic   PatySilvaCelis  diputada Antorchista en S L P     Me sumo a la protesta y ,0.0,1.0,0.0,0.0
215,FB,RT  trvfishXX  Saw this on Fb and y all have to see it too   WOMEN        Duduzane    Themba    Dear South Africa  cyrilramaphosa  Presiden ,0.0,0.885,0.115,0.3818
216,FB, S S army  sarmadsalman   Fb bhi ni di ,0.0,1.0,0.0,0.0
217,FB,RT  ShaakalH              Mogemmbo  Nierbhaym  omp up   Dishu      RampalS          Imrose    FB SURE   RudraRPV  Ak       Hindu     Manju  ,0.0,0.822,0.178,0.4648
218,FB,RT   sRizvi   PPG         naqibkh      sRizvi  IfbIrf  Ch    A  Ah sabr  S Ah      KOM     zee o    DiaIfb  Jalk    wasi fb  kzmi    BRae   ,0.0,1.0,0.0,0.0
219,FB, OpyeeR Plz fb,0.0,0.606,0.394,0.0772
220,FB,  mm films streaming live  Watching yesterday s obsolete technology today at  pm EDT  on Twitter  Twitch  FB and YouTube ,0.115,0.885,0.0,-0.296
221,FB,RT  mas  yamazaki      FB                          G                                                                                        ,0.0,1.0,0.0,0.0
222,FB,RT  RJtheOGalpaca  Love how Thai army didn t want to give money to their military government by buying billboards for Seokjin s birthday so ,0.0,0.784,0.216,0.6705
223,FB, sporx Hakem FB liymi  Ko  holdingde  al   yormu  diyen ben miyim ,0.0,1.0,0.0,0.0
224,GOOGL,     AMZN    GOOGL                         V X                   ,0.0,1.0,0.0,0.0
225,GOOGL, RToxiea googl it,0.0,1.0,0.0,0.0
226,GOOGL,RT  JafarUniversity                                                                                                                         ,0.0,1.0,0.0,0.0
227,GOOGL,GOOGL candle   who are you faking on low volume ,0.412,0.588,0.0,-0.5994
228,GOOGL,RT  carlquintanilla   TWTR  FB  GOOGL,0.0,1.0,0.0,0.0
229,GOOGL,En el      terminaran de hacer una r plica del Titanic  si no me cre is buscar en Googl   Titanic ,0.115,0.885,0.0,-0.296
230,GOOGL, AMZN  GOOGL  ORCL  MSFT all will be eying  SPLK with haircut,0.0,1.0,0.0,0.0
231,GOOGL,GOOGL      added       stop lod allready in     s       protection in place,0.216,0.784,0.0,-0.296
232,GOOGL, alert OT  LOTTO   Buy  NKLA   c               SPY  SPX  MSFT  AAPL  AMZN  BA  FB  GOOGL  JNJ  BRK B  V  JPM  TSLA  CMG,0.0,0.885,0.115,0.296
233,GOOGL,RT  PandaOptions   GOOGL Nearly tagged the      level today  Very nice winner off the trigger over       Pulling back here  Needs to hold o ,0.0,0.726,0.274,0.8004
234,GOOGL,RT  JafarUniversity                                                                                                                         ,0.0,1.0,0.0,0.0
235,GOOGL,add  GOOGL  travel  advertising back to  pre  Corona levels,0.0,1.0,0.0,0.0
236,GOOGL,RT  JafarUniversity                                                                                                                         ,0.0,1.0,0.0,0.0
237,GOOGL,RT  JafarUniversity                                                                                                                         ,0.0,1.0,0.0,0.0
238,GOOGL,RT  JafarUniversity                                                                                                                         ,0.0,1.0,0.0,0.0
239,GOOGL,RT  JafarUniversity                                                                                                                         ,0.0,1.0,0.0,0.0
240,GOOGL,RT  JafarUniversity                                                                                                                         ,0.0,1.0,0.0,0.0
241,GOOGL, HalftimeReport the recovery stocks have been driving the market this week but I m sticky with FAANG  Heavy weight  AAPL  GOOGL  FB ,0.0,1.0,0.0,0.0
242,GOOGL,RT  JafarUniversity                                                                                                                         ,0.0,1.0,0.0,0.0
243,GOOGL, SPY  SPX  ES F  QQQ  NQ F  NDX  TSLA  NIO  AAPL  MSFT  AMZN  GOOGL  NFLX  ZM  BA  SNAP  AAL  PLTR  SPLK  ZS,0.0,1.0,0.0,0.0
244,GOOGL,via carlquintanilla   TWTR  FB  GOOGL  fb,0.0,1.0,0.0,0.0
245,GOOGL,RT  cloneinvestor  Li Lu   Parents were sent to labor camps  Lost adopted family to earthquake  Became a student leader in Tiananmen Square ,0.103,0.897,0.0,-0.3182
246,GOOGL, KeithMcCullough  GOOGL ticked       from top end of RR today  ,0.241,0.603,0.155,-0.25
247,GOOGL,RT  PandaOptions  Some of todays winners     GOOGL Swing from yesterday          c hit             to         BA Swing from yesterday      ,0.0,0.829,0.171,0.4767
248,GOOGL,RT  JafarUniversity                                                                                                                         ,0.0,1.0,0.0,0.0
249,GOOGL,rolled GOOGL to     s on this drop     avg down from     s   GOOGL  newalltimehighs                      ,0.192,0.808,0.0,-0.3346
250,GOOGL, Korebi  Googl amcaya bak n mavi ve turuncu kalbin anlam na ben bakt m manas  sevgili de il,0.0,1.0,0.0,0.0
251,GOOGL,RT  PandaOptions   GOOGL Nearly tagged the      level today  Very nice winner off the trigger over       Pulling back here  Needs to hold o ,0.0,0.726,0.274,0.8004
252,GOOGL,ALL in Long  AMZN  AAPL  SHOP  MSFT  GOOGL,0.0,1.0,0.0,0.0
253,GOOGL,stopped out NVDA and googl     s,0.322,0.678,0.0,-0.2263
254,GOOGL,RT  JafarUniversity                                                                                                                         ,0.0,1.0,0.0,0.0
255,GOOGL,RT  firezok                                                                                                                                 ,0.0,1.0,0.0,0.0
256,GOOGL, TwinsightPro Thoughts on buying googl dec       c ,0.0,1.0,0.0,0.0
257,GOOGL,RT  financial kf  Everybody has a podcast  but who owns the platforms   Amazon  AMZN is trying to get in with talks to buy Wondery   But th ,0.0,0.921,0.079,0.2617
258,GOOGL,FANGMAN      AMZN GOOGL   ,0.0,1.0,0.0,0.0
259,GOOGL, tradewolimits GOOGL looks like it s trying to turn around   ,0.0,0.762,0.238,0.3612
260,GOOGL, GOOGL The leader is starting again,0.0,1.0,0.0,0.0
261,GOOGL,RT  MinteractApp  Today Top Flow in  technology sector  Buy Flow  amp  Sell Flow  NVDA  MA  GOOG  ACN  QCOM  GLW  FIS  LRCX  FFIV  FISV  AAPL   ,0.0,0.927,0.073,0.2023
262,GOOGL,RT  MinteractApp  Today Top Flow in  technology sector  Buy Flow  amp  Sell Flow  NVDA  MA  GOOG  ACN  QCOM  GLW  FIS  LRCX  FFIV  FISV  AAPL   ,0.0,0.927,0.073,0.2023
263,JNJ,RT  REALITYofJNJ    GovWhitmer  GovernorVA  JohnCarneyDE  GovHerbert  GovMikeDeWine   I m thinking not many people would want to be injecte ,0.0,0.92,0.08,0.0772
264,JNJ,I have this crazy ass headache   ,0.663,0.337,0.0,-0.7096
265,JNJ,RT  REALITYofJNJ    GovWhitmer  GovernorVA  JohnCarneyDE  GovHerbert  GovMikeDeWine   I m thinking not many people would want to be injecte ,0.0,0.92,0.08,0.0772
266,JNJ,We are reiterating the MARKET will go up   spy  qqq  cmcsa  tjx  xlnx  jnj  tsla  amzn  qcom  nee,0.0,1.0,0.0,0.0
267,JNJ,RT  REALITYofJNJ    GovWhitmer  GovernorVA  JohnCarneyDE  GovHerbert  GovMikeDeWine   Will YOU be getting injected with  COVID biologic sur ,0.0,1.0,0.0,0.0
268,JNJ,RT  REALITYofJNJ    GovofCO  GovLarryHogan  MassGovernor  govkristinoem  henrymcmaster  Looks like  COVID     vaxx is filled with nanobots ,0.0,0.848,0.152,0.3612
269,JNJ,RT  REALITYofJNJ    GovofCO  GovLarryHogan  MassGovernor  govkristinoem  henrymcmaster  I m thinking not many people would want to be injec ,0.0,0.92,0.08,0.0772
270,JNJ,RT  REALITYofJNJ    GovofCO  GovLarryHogan  MassGovernor  govkristinoem  henrymcmaster  Will YOU be getting injected with  COVID biologic s ,0.0,1.0,0.0,0.0
271,JNJ,RT  REALITYofJNJ    GovWhitmer  GovernorVA  JohnCarneyDE  GovHerbert  GovMikeDeWine   I m thinking not many people would want to be injecte ,0.0,0.92,0.08,0.0772
272,JNJ,                                             ,0.0,0.0,0.0,0.0
273,JNJ,RT  REALITYofJNJ    GovWhitmer  GovernorVA  JohnCarneyDE  GovHerbert  GovMikeDeWine   I m thinking not many people would want to be injecte ,0.0,0.92,0.08,0.0772
274,JNJ,RT  REALITYofJNJ    GovWhitmer  GovernorVA  JohnCarneyDE  GovHerbert  GovMikeDeWine   Looks like  COVID     vaxx is filled with nanobots to ,0.0,0.857,0.143,0.3612
275,JNJ, InvJav  CDividendos  LocodlDividendo  AMG Aviles  BaronDividendo  dividend man  DividendStreet  JNJ,0.0,1.0,0.0,0.0
276,JNJ,RT  REALITYofJNJ    GovRaimondo  OregonGovBrown  GovStitt  DougBurgum  NC Governor   I m thinking not many people would want to be injected ,0.0,0.925,0.075,0.0772
277,JNJ,RT  jahbilinbilinan  Christmas Drawing Challenge ni  ARTSB   Day    Candy Cane  Joshtin munaaaa tekaaaa Thanks  JnJ Official for being my i ,0.0,0.802,0.198,0.4939
278,JNJ,RT  REALITYofJNJ    GovNedLamont  WVGovernor  GovEvers  GovernorGordon  GovInslee  Will YOU be getting injected with  COVID     biologic su ,0.0,1.0,0.0,0.0
279,JNJ,RT  REALITYofJNJ    GovNedLamont  WVGovernor  GovEvers  GovernorGordon  GovInslee  I m thinking not many people would want to be injected w ,0.0,0.92,0.08,0.0772
280,JNJ,RT  REALITYofJNJ    GovNedLamont  WVGovernor  GovEvers  GovernorGordon  GovInslee  Looks like  COVID     vaxx is filled with nanobots to ho ,0.0,0.865,0.135,0.3612
281,JNJ,RT  REALITYofJNJ    GovAndyBeshear  GovLauraKelly  IAGovernor  GovHolcomb  JBPritzker  Looks like  COVID     vaxx is filled with nanobots t ,0.0,0.848,0.152,0.3612
282,JNJ,RT  JavierNavarroja  ES RIDICULO VER A GENTE TATUADA HASTA EL LOLY  CON PIRSHING CON TODA CLASE DE VICIOS Y COMPORTAMIENTOS EXTRA OS ANDAR ,0.0,1.0,0.0,0.0
283,JNJ,RT  REALITYofJNJ    GovernorLittle  GovHawaii  dougducey  GovDunleavy  GovernorKayIvey  I m thinking not many people would want to be injec ,0.0,0.92,0.08,0.0772
284,JNJ,RT  REALITYofJNJ    GovernorLittle  GovHawaii  dougducey  GovDunleavy  GovernorKayIvey  Looks like  COVID     vaxx is filled with nanobots ,0.0,0.848,0.152,0.3612
285,JNJ,RT  JavierNavarroja  EN CHINA EL ESTADO PROFUNDO CREO LA FALSA PANDEMIA PARA REPRIMIR A LAS PROTESTAS EN HONG KONG Y LES QUEDO TAN BIEN EL ,0.0,1.0,0.0,0.0
286,JNJ,RT  REALITYofJNJ    GovAndyBeshear  GovLauraKelly  IAGovernor  GovHolcomb  JBPritzker  I m thinking not many people would want to be inject ,0.0,0.92,0.08,0.0772
287,JNJ,RT  REALITYofJNJ    GovAndyBeshear  GovLauraKelly  IAGovernor  GovHolcomb  JBPritzker  Will YOU be getting injected with  COVID biologic su ,0.0,1.0,0.0,0.0
288,JNJ,RT  REALITYofJNJ    GovAndyBeshear  GovLauraKelly  IAGovernor  GovHolcomb  JBPritzker  I m thinking not many people would want to be inject ,0.0,0.92,0.08,0.0772
289,JNJ,RT  sbinoynten        Bago ako matulog   Never forget   pangatlong basbas na to ni  JoshCullen s   Gusto ko lang sabihin na salamat master ,0.0,0.919,0.081,0.1695
290,JNJ,RT  REALITYofJNJ    GovAndyBeshear  GovLauraKelly  IAGovernor  GovHolcomb  JBPritzker  Looks like  COVID     vaxx is filled with nanobots t ,0.0,0.848,0.152,0.3612
291,JNJ,RT  REALITYofJNJ    GovAndyBeshear  GovLauraKelly  IAGovernor  GovHolcomb  JBPritzker  Looks like  COVID     vaxx is filled with nanobots t ,0.0,0.848,0.152,0.3612
292,JNJ,RT  REALITYofJNJ    GovAndyBeshear  GovLauraKelly  IAGovernor  GovHolcomb  JBPritzker  Looks like  COVID     vaxx is filled with nanobots t ,0.0,0.848,0.152,0.3612
293,JNJ,RT  REALITYofJNJ    GovRaimondo  OregonGovBrown  GovStitt  DougBurgum  NC Governor   Will YOU be getting injected with  COVID     biologic ,0.0,1.0,0.0,0.0
294,JNJ,RT  REALITYofJNJ    GovRaimondo  OregonGovBrown  GovStitt  DougBurgum  NC Governor   Looks like  COVID     vaxx is filled with nanobots to ,0.0,0.865,0.135,0.3612
295,JNJ,RT  REALITYofJNJ    GovRaimondo  OregonGovBrown  GovStitt  DougBurgum  NC Governor   I m thinking not many people would want to be injected ,0.0,0.925,0.075,0.0772
296,JNJ,RT  REALITYofJNJ    GovernorLittle  GovHawaii  dougducey  GovDunleavy  GovernorKayIvey  Looks like  COVID     vaxx is filled with nanobots ,0.0,0.848,0.152,0.3612
297,JNJ,RT  REALITYofJNJ    GovernorLittle  GovHawaii  dougducey  GovDunleavy  GovernorKayIvey  I m thinking not many people would want to be injec ,0.0,0.92,0.08,0.0772
298,JNJ,RT  REALITYofJNJ    GovernorLittle  GovHawaii  dougducey  GovDunleavy  GovernorKayIvey  Will YOUbe getting injected with the biologic surve ,0.0,1.0,0.0,0.0
299,JNJ,RT  REALITYofJNJ    GovParsonMO  tatereeves  GovTimWalz  GovJanetMills  LouisianaGov  Looks like  COVID     vaxx is filled with nanobots to ,0.0,0.857,0.143,0.3612
300,JNJ,RT  REALITYofJNJ    GovParsonMO  tatereeves  GovTimWalz  GovJanetMills  LouisianaGov  I m thinking not many people would want to be injecte ,0.0,0.92,0.08,0.0772
301,JNJ,RT  REALITYofJNJ    GovParsonMO  tatereeves  GovTimWalz  GovJanetMills  LouisianaGov  Will YOU be getting injected with the COVID biologic ,0.0,1.0,0.0,0.0
302,JNJ,RT  REALITYofJNJ    GovMLG  GovChrisSununu  SteveSisolak  GovRicketts  GovernorBullock  Looks like  COVID     vaxx is filled with nanobots ,0.0,0.848,0.152,0.3612
303,JNJ,RT  REALITYofJNJ    GovMLG  GovChrisSununu  SteveSisolak  GovRicketts  GovernorBullock  I m thinking not many people would want to be injec ,0.0,0.92,0.08,0.0772
304,JNJ,RT  REALITYofJNJ    GovMLG  GovChrisSununu  SteveSisolak  GovRicketts  GovernorBullock  Will YOUbe getting injected with the biologic surve ,0.0,1.0,0.0,0.0
305,JNJ,RT  REALITYofJNJ    GovRonDeSantis  GovernorTomWolf  GovKemp  GovBillLee  GovAbbott   Looks like  COVID     vaxx is filled with nanobots to ,0.0,0.857,0.143,0.3612
306,JNJ,RT  REALITYofJNJ    GovRonDeSantis  GovernorTomWolf  GovKemp  GovBillLee  GovAbbott   I m thinking not many people would want to be injecte ,0.0,0.92,0.08,0.0772
307,JNJ,RT  REALITYofJNJ    GovRonDeSantis  GovernorTomWolf  GovKemp  GovBillLee  GovAbbott   Will YOU be getting injected with  COVID biologic sur ,0.0,1.0,0.0,0.0
308,JNJ,RT  REALITYofJNJ    GovRonDeSantis  GovernorTomWolf  GovKemp  GovBillLee  GovAbbott   I m thinking not many people would want to be injecte ,0.0,0.92,0.08,0.0772
309,JNJ, alert OT  LOTTO   Buy  NKLA   c               SPY  SPX  MSFT  AAPL  AMZN  BA  FB  GOOGL  JNJ  BRK B  V  JPM  TSLA  CMG,0.0,0.885,0.115,0.296
310,JNJ,GIMANAAA JNJ AKU GK NGANTUKKK,0.0,1.0,0.0,0.0
311,JNJ,RT  jahbilinbilinan  Christmas Drawing Challenge ni  ARTSB   Day    Candy Cane  Joshtin munaaaa tekaaaa Thanks  JnJ Official for being my i ,0.0,0.802,0.198,0.4939
312,JNJ,                        T T,0.0,0.0,0.0,0.0
313,JNJ,RT  JavierNavarroja  NO SE PUEDE DERROCAR AL GOBIERNO NI AL DUOPOLIO SATANICO ORWELLIANO MIENTRAS LA GENTE TONTA SIGA CREYENDO EN LA PANDEM ,0.123,0.877,0.0,-0.4466
314,JNJ,RT  JNJInnovation   JNJ recognizes the need to address racial disparities within  healthcare  which is why the Black Innovators in Skin Hea ,0.0,1.0,0.0,0.0
